"Subject_ID" "Activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyGyro-mean()-X" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyAccMag-mean()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroJerkMag-mean()"
3 "LAYING" 0.275516852741935 -0.0189556785048387 -0.101300477506452 -0.241758478064516 0.837032099677419 0.48870318516129 0.0769811125806452 0.0138041011306452 -0.00435625874355645 -0.0208170540330645 -0.0718507159435484 0.137999561112903 -0.10004449883871 -0.0389771765322581 -0.06873387 -0.972791346129032 -0.972791346129032 -0.979484593387097 -0.951564751451613 -0.98671362516129 -0.980665609032258 -0.961169982903226 -0.968332141612903 -0.980513202258064 -0.968752113709677 -0.979122344354839 -0.970167262903226 -0.982776639193548 -0.962057544516129 -0.96369103483871 -0.982512193064516 -0.981202749677419 -0.964807543870968 -0.98087931483871 -0.968710724677419 -0.982093162903226 -0.974545752096774 -0.977272653709677 -0.963505609032258 -0.980328645 -0.986762741935484 -0.983338279516129 -0.964218176451613 -0.964218176451613 -0.976121297903226 -0.954275110967742 -0.983139255645161 -0.983691129032258 -0.964094604193548 -0.96327908016129 -0.983122615967742 -0.971044012741936 -0.983711904677419 -0.975986433709677 -0.977032495483871 -0.967256854193548 -0.968350217419355 -0.975305377903226 -0.955441855806452 -0.982568158064516 -0.978099682258065 -0.962341960806452 -0.96552427516129 -0.975949597903226 -0.96458672483871 -0.984278251290323
3 "SITTING" 0.257197599134615 -0.00350299841730769 -0.0983579203269231 0.901098984615385 0.127303379245962 0.139020582461538 0.0726098418653846 0.00272529134230769 -0.00423348373557692 -0.0385365204807692 -0.07524100275 0.0940113975530769 -0.103605889057692 -0.0360909881807692 -0.0590079966686538 -0.895383350192308 -0.895383350192308 -0.969080752884615 -0.919354372307692 -0.977998051923077 -0.970154440961538 -0.891907751346154 -0.917987925384615 -0.974950363461538 -0.954170151346154 -0.970845669423077 -0.957550637692308 -0.971010120961538 -0.856617812115385 -0.875110175384615 -0.957324457884615 -0.903923008269231 -0.897736318269231 -0.974467390384615 -0.953631390961538 -0.974661565961538 -0.965434768461538 -0.944854571346154 -0.926413710384615 -0.972546905961538 -0.978635908653846 -0.973751670576923 -0.8703017 -0.8703017 -0.966550084230769 -0.925518103807692 -0.976772675961538 -0.971605878461538 -0.8496556575 -0.864322464038462 -0.976283534807692 -0.956461756730769 -0.9771595725 -0.968013062884615 -0.939609988461538 -0.930633150769231 -0.874626592115385 -0.966568852884615 -0.925449629 -0.976689802692308 -0.95617355 -0.934967958846154 -0.904185725576923 -0.965888891730769 -0.946664943653846 -0.977898105576923
3 "STANDING" 0.277863446302521 -0.0157214326242017 -0.107008965971613 0.935750156302521 -0.28236177907563 -0.054619384294958 0.0782018480278992 0.00885836501008403 -0.00687808407403361 -0.0251392365403361 -0.0679680431798319 0.0737505630117647 -0.0974032381773109 -0.0431210880336134 -0.0459130213489916 -0.598515288151261 -0.598515288151261 -0.62821911487395 -0.684616235714286 -0.769231448403361 -0.646480173596639 -0.50511040192437 -0.682585446806723 -0.639411394352941 -0.552124996831933 -0.747391848067227 -0.675405652268908 -0.671193153193277 -0.492062382539496 -0.656020635210084 -0.979949566470588 -0.959828333781513 -0.939825044789916 -0.621560463823529 -0.504627626694958 -0.756864138487395 -0.740307818235294 -0.750379115966387 -0.700021855798319 -0.670426297310924 -0.807912283193277 -0.752793196470588 -0.629181679327731 -0.629181679327731 -0.55453883402437 -0.72585931210084 -0.767445515210084 -0.682049259159664 -0.51791834887479 -0.669973008571429 -0.636953201260504 -0.486609501328655 -0.765008749495798 -0.762169457731092 -0.750472482941177 -0.73753248 -0.694971759327731 -0.529849001037479 -0.761202804957983 -0.758247551260504 -0.754360537647059 -0.673427272352941 -0.616528856386555 -0.577299306840336 -0.746054276554622 -0.788485968571429
3 "WALKING_DOWNSTAIRS" 0.292423484693878 -0.0193554079328571 -0.116139842908163 0.939057787755102 -0.228829214285714 -0.102352758040816 0.0725689294489796 0.0109707769183673 -0.00202727978142857 -0.13157327645102 -0.0139358043959184 0.123826738353061 -0.0778701650285714 -0.0391567930959184 -0.0416193131122449 -0.0628126118283674 -0.0628126118283674 -0.205239246653061 -0.215294501244898 -0.508567577142857 -0.0421706943244898 -0.00770048300204082 -0.404452414285714 -0.0906707125102041 -0.135938542632653 -0.529059450612245 -0.129066574295918 -0.0574100475102041 -0.0331503723387755 -0.362240245489796 -0.950061129591837 -0.946094637755102 -0.899943947755102 -0.0858010042244898 -0.111439194979592 -0.571735243061224 -0.261653414014286 -0.546740387959184 -0.44230776755102 -0.285683162346939 -0.680947338163265 -0.374605412306122 -0.0411340078469388 -0.0411340078469388 -0.0926324494530612 -0.245794699346939 -0.583919211020408 -0.0654417192653061 -0.109722354322449 -0.389723034061224 -0.165442898685714 -0.14772824006198 -0.613525074285714 -0.30863033105102 -0.553094540204082 -0.548164313265306 -0.233849422120408 -0.159102288018367 -0.322440827020408 -0.624910820612245 -0.542694164081633 -0.302866461179592 0.0289413195612245 -0.049477977322449 -0.332376629371429 -0.576277199387755
3 "WALKING_UPSTAIRS" 0.260819873067797 -0.0324109410555932 -0.110064863437288 0.883533436101695 -0.382851153728814 -0.162943955254237 0.0426880986186441 0.0397249270484746 0.0208205538101695 0.0721980309322034 -0.139275405637288 0.0215603697 -0.115510569491525 -0.0400372510491525 -0.0498180874305085 -0.184014895 -0.184014895 -0.436901159491525 -0.347321812220339 -0.658861401355932 -0.392004211474576 -0.0788094156644068 -0.504494528474576 -0.478434306271186 -0.283772547471017 -0.677314534067797 -0.378216681762712 -0.313123437627119 0.0116280813372881 -0.369754604067797 -0.944040819322034 -0.909825953898305 -0.909469675084746 -0.458364616949153 -0.251680364540678 -0.708551711864407 -0.456039262525424 -0.582742845932203 -0.492327305084746 -0.507270757966102 -0.775774143389831 -0.573433947627119 -0.333597432542373 -0.333597432542373 -0.439020591694915 -0.408886653186441 -0.718028040338983 -0.285333024050847 -0.00803987529661017 -0.350797226271186 -0.486446509661017 -0.268191523644068 -0.738705863898305 -0.484820991355932 -0.556045947118644 -0.561097649661017 -0.447994369152542 -0.48060920220339 -0.445181802430508 -0.740033436271186 -0.637293508305085 -0.431503361525424 -0.315866079491525 -0.412920898474576 -0.514211583728814 -0.716877778644068
4 "LAYING" 0.263559214981481 -0.0150031841055556 -0.110688150314815 -0.420664662222222 0.915165104259259 0.341531310555556 0.0934494217777778 0.00693313213968519 -0.00641054328740741 -0.00923156347222222 -0.0930128180759259 0.169720404092593 -0.105019877685185 -0.0381230432222222 -0.0712156288333333 -0.954557603148148 -0.954557603148148 -0.970095771666667 -0.930236462592593 -0.985068502037037 -0.958802077592593 -0.938883374444444 -0.967504278888889 -0.978542457407407 -0.943969987222222 -0.975383329444444 -0.967203736481482 -0.954193738888889 -0.941714042407407 -0.962667314814815 -0.921199965925926 -0.969816635740741 -0.976176608888889 -0.978302781111111 -0.942209488333333 -0.978511984259259 -0.973102422222222 -0.961109291851852 -0.962073755 -0.975103204259259 -0.986855629814815 -0.983965359814815 -0.931292216611111 -0.931292216611111 -0.960786430740741 -0.947031781666667 -0.982698213703704 -0.952464881481481 -0.946380971111111 -0.962154454259259 -0.980079292592593 -0.944366881666667 -0.980261236296296 -0.975094739444444 -0.956182500185185 -0.965807466666667 -0.937187975962963 -0.958037119259259 -0.947100325185185 -0.982543631666667 -0.972187839074074 -0.961479262592593 -0.939389701296296 -0.96228712537037 -0.961556660185185 -0.983609073333333
4 "SITTING" 0.27153827992 -0.007163065158 -0.10587459588 0.8693030064 0.211622539936894 0.11012048108 0.0784500239 -0.0108582171094 -0.0121499951596 -0.04944351156 -0.08943006108 0.10115033478 -0.09694948424 -0.041848389996 -0.0489964351672 -0.93569482 -0.93569482 -0.9701322836 -0.9260633138 -0.9804904618 -0.9774624984 -0.9057829318 -0.9517837432 -0.9768457126 -0.9442983908 -0.9751549056 -0.9605896358 -0.980309931 -0.89022398108 -0.9322030066 -0.9814052948 -0.93272710386 -0.9509492546 -0.9767421962 -0.9445961056 -0.9790387658 -0.9701317904 -0.9584681204 -0.9279722294 -0.9698997312 -0.984441358 -0.9688048316 -0.9144078448 -0.9144078448 -0.9625491104 -0.928898293 -0.9758066902 -0.9819081892 -0.8894673494 -0.9269993168 -0.9787769122 -0.949293158 -0.9816994482 -0.973333107 -0.954120419 -0.9328683544 -0.9198157096 -0.9615845194 -0.9288505544 -0.9762617538 -0.9675836478 -0.9337768922 -0.929002095 -0.9625007338 -0.9487697524 -0.9765477634
4 "STANDING" 0.279507816206897 -0.0122567850624138 -0.104043132431034 0.960233259655172 -0.081049071862069 0.146654319077586 0.0753501156922414 -0.00162351147683621 -0.0106262426506897 -0.0312414798618103 -0.0674450285043103 0.0781519567267241 -0.109401167762931 -0.0426197177793103 -0.0522001784884483 -0.599015563362069 -0.599015563362069 -0.654748397758621 -0.692435600806897 -0.819522675258621 -0.690681291034483 -0.506713219710345 -0.776141033103448 -0.655020818103448 -0.597242767689655 -0.844687989568966 -0.630250564741379 -0.699632334137931 -0.456716012207759 -0.736211022068965 -0.978555669137931 -0.943656442155172 -0.932282363232759 -0.62316726812069 -0.567394567714655 -0.858401019051724 -0.698254535431034 -0.802416946551724 -0.782036342413793 -0.71310311387931 -0.888834879310345 -0.793743457413793 -0.703064141896552 -0.703064141896552 -0.626483347931034 -0.713405590172414 -0.843177741637931 -0.70382244387931 -0.466562610473362 -0.735818459741379 -0.624820179887931 -0.564329462741379 -0.870779289224138 -0.721179603448276 -0.795221666034483 -0.813103447068966 -0.769046552155172 -0.629218465431034 -0.73550964387931 -0.858501526293104 -0.817613864913793 -0.752918976293103 -0.676160847672414 -0.626371280517241 -0.756490073801724 -0.84025887112069
4 "WALKING_DOWNSTAIRS" 0.279965329555556 -0.00980200850666667 -0.1067775246 0.947731858666667 -0.0620852772955556 0.148714808888889 0.0971862748866667 0.00563780215111111 -0.00729137766444444 -0.102838822533333 -0.0704025952333333 0.05926394948 -0.0921282734666667 -0.0348434913444444 -0.0492836435688889 -0.0491616726733333 -0.0491616726733333 -0.228851413747333 -0.3466062928 -0.592843014888889 -0.0722392276888889 -0.129606639466667 -0.494683451555556 -0.16163290774 -0.172941628735556 -0.583917371333333 -0.240298893435556 0.0111935496222222 -0.21859832499 -0.479185977111111 -0.955258881333333 -0.932066041111111 -0.937753794444444 -0.145759708684667 -0.146242294857778 -0.626646986888889 -0.370244695288889 -0.699453537111111 -0.498480800444444 -0.395995494444444 -0.816858240222222 -0.325780073711111 -0.0819559041111111 -0.0819559041111111 -0.216858921977778 -0.3805726254 -0.637079543555556 0.0390098262533333 -0.32253131772 -0.512694303111111 -0.208250062317778 -0.177202094317778 -0.668867334444444 -0.414919000955556 -0.691518367333333 -0.621658471333333 -0.263644030288889 -0.280426776955556 -0.457674088 -0.685470931777778 -0.717545840444444 -0.318306481022222 -0.01907433524 -0.175295286557778 -0.429213369555556 -0.621752455777778
4 "WALKING_UPSTAIRS" 0.270876696730769 -0.0319804295729615 -0.114219455519231 0.946264314423077 -0.232944304615385 0.0841675382884615 0.0560971909634615 0.0234018993153846 0.00340280836730769 0.0393825198942308 -0.0859471683596154 0.0843753843384615 -0.1314720713 -0.0390508828865385 -0.0722496260807692 -0.153703935357692 -0.153703935357692 -0.400922254807692 -0.299779407884615 -0.686978374423077 -0.294488270365385 -0.117109161492308 -0.524655722692308 -0.418304647307692 -0.297805187243462 -0.690106934230769 -0.3710689925 -0.204933042903846 -0.0666899105180769 -0.372137777692308 -0.958495235576923 -0.923376019038462 -0.919619453269231 -0.380488027307692 -0.281543175326923 -0.726495311923077 -0.454431043269231 -0.551185569230769 -0.360811047884615 -0.533666803846154 -0.840722752692308 -0.556236584807692 -0.212012300480769 -0.212012300480769 -0.437261477884615 -0.510974134423077 -0.755270457692308 -0.173217219014423 -0.101434446040385 -0.345109817692308 -0.396762584807692 -0.314525030788462 -0.762772175 -0.483548693461538 -0.489824279230769 -0.424533512307692 -0.301005898461538 -0.497324087307692 -0.552489628846154 -0.794209483076923 -0.684310201538462 -0.350765737115385 -0.276825498230769 -0.397406285 -0.575794072115385 -0.740749226346154
5 "LAYING" 0.278334325576923 -0.0183042123269231 -0.107937603673077 -0.483470597692308 0.954890346153846 0.263644691923077 0.0848164824230769 0.00747460829615385 -0.00304067159653846 -0.0218935013501923 -0.0798709596153846 0.159894366942308 -0.102114125 -0.0404446925288462 -0.07083096875 -0.966777882884615 -0.966777882884615 -0.980141253846154 -0.946938300576923 -0.9864194225 -0.968741678461538 -0.965419520961538 -0.977007724615385 -0.982689657115385 -0.965328566153846 -0.983250309423077 -0.975797491730769 -0.965934509615385 -0.969295613269231 -0.968562516346154 -0.945695336153846 -0.985964053846154 -0.977076645 -0.983307862115385 -0.964560430961538 -0.985419368461538 -0.979498706538461 -0.977427370576923 -0.960583776923077 -0.983422257692308 -0.983759479230769 -0.989679592307692 -0.958612786346154 -0.958612786346154 -0.977477145384615 -0.958287921923077 -0.98377138 -0.964953893653846 -0.972909186730769 -0.965882191153846 -0.985625270384615 -0.96624258 -0.986135599038461 -0.980705769807692 -0.977257800961538 -0.963305738076923 -0.962525369423077 -0.976381934807692 -0.959263063269231 -0.983434493076923 -0.978249645769231 -0.963202948461538 -0.962234984038462 -0.977356379807692 -0.968257068846154 -0.984618025769231
5 "SITTING" 0.273694139545455 -0.00990083527045455 -0.108540300265909 0.880731443863636 0.168445524 0.143006857611364 0.0749577410909091 -0.00278773346136363 0.00338609594827273 -0.0422355209795455 -0.0835484079545455 0.0823934451590909 -0.0889747665681818 -0.0454702982386364 -0.0487714733568182 -0.9379783225 -0.9379783225 -0.969320155681818 -0.934301646590909 -0.973848287045455 -0.977450812045455 -0.921434735681818 -0.946064216818182 -0.976024951136364 -0.954237489772727 -0.969501330681818 -0.957117251818182 -0.980945022045455 -0.904335121022727 -0.926094740227273 -0.983137541590909 -0.939942979795454 -0.945008999545455 -0.975204850227273 -0.952786261136364 -0.973436529545455 -0.966225485 -0.950064068181818 -0.940637937045455 -0.966037012045455 -0.975433911363636 -0.964878512727273 -0.920939027727273 -0.920939027727273 -0.965757731590909 -0.931414810454545 -0.970392610454546 -0.9825908425 -0.9022915301 -0.92184351 -0.976530547272727 -0.954464442045455 -0.97602233 -0.969390369318182 -0.947571471590909 -0.947346476590909 -0.925669291136364 -0.966545323409091 -0.934746865454545 -0.970675403409091 -0.955460359318182 -0.938003425909091 -0.936290604545455 -0.964440302272727 -0.944760322045455 -0.971598370227273
5 "STANDING" 0.280193368571429 -0.0121446086467232 -0.104956436080357 0.966406829464286 -0.0695752059767857 0.0705573364455357 0.0785539346339286 -0.00926965613392857 -0.00609900306089286 -0.0405815899652679 -0.0600005149821429 0.0753190629919643 -0.0905329109151786 -0.0424333859955357 -0.0452450468830357 -0.532221687733036 -0.532221687733036 -0.622598295071429 -0.628302357142857 -0.701469193125 -0.626141762366071 -0.440667991491964 -0.702667444910714 -0.654007020803571 -0.556212881478036 -0.774467671071429 -0.641165275982143 -0.631345174973214 -0.39634575529375 -0.663174379017857 -0.97671829375 -0.946779709107143 -0.939594649821429 -0.632769052401786 -0.5111284417875 -0.78836371875 -0.700636360089286 -0.719180066964286 -0.613086085446429 -0.649805723696429 -0.766307932678571 -0.551218943509821 -0.628476267321429 -0.628476267321429 -0.612602162232143 -0.679609267678571 -0.718585234910714 -0.634092881973214 -0.412665247466964 -0.670645672589286 -0.643584620107143 -0.495361980561607 -0.800751148482143 -0.721086852946429 -0.717270595982143 -0.668578215714286 -0.703191048392857 -0.624643668125 -0.729327750357143 -0.700930881875 -0.726662621428571 -0.560158933821429 -0.604816940696429 -0.605653782058036 -0.694403375267857 -0.750170006428571
5 "WALKING_DOWNSTAIRS" 0.29354392712766 -0.00850107533191489 -0.100319930659574 0.956649352553192 -0.0607578318319149 0.0216777910246191 0.109650600459574 0.0137618233808511 0.0213397664446809 -0.068294569906383 -0.0707805998787234 0.0806559989574468 -0.110149008255319 -0.0708296588478723 -0.0399656935617021 0.211138853638298 0.211138853638298 -0.0637528559361702 -0.218029835319149 -0.39719562106383 0.0984320090212766 0.0792280694042553 -0.374740089574468 -0.0368012151170213 -0.0568032957531915 -0.491979946170213 -0.295345101425532 0.275046110468085 0.0907630761042553 -0.325891435319149 -0.950490938510638 -0.912363420851064 -0.927192732978723 0.0322415501638298 0.0473612314702128 -0.52265163787234 -0.46064684487234 -0.409134149148936 -0.227869042382979 -0.411302217446809 -0.514591487234043 -0.0344217467042553 0.205422375957447 0.205422375957447 -0.0292570509829787 -0.360678305253192 -0.450303212340426 0.336554724893617 0.0268269875085106 -0.353397850212766 0.011055933212766 0.0901720096791489 -0.551178075319149 -0.51494094106383 -0.431552775319149 -0.374705187021277 0.0428533623276596 -0.089735699787234 -0.484141274255319 -0.487128422553191 -0.382483075106383 -0.034175027916383 0.155742168808511 0.00918394264170213 -0.349338414731915 -0.453697247021277
5 "WALKING_UPSTAIRS" 0.268459469914894 -0.0325269755153191 -0.107471453914894 0.936821834893617 -0.265942569148936 -0.0232035364248936 0.0795443483829787 0.0140130363106383 -0.025590953282766 0.0395191121489362 -0.117195551802128 0.0424442819489362 -0.143029686361702 -0.0559895777393617 -0.0534895401 0.0435562021989362 0.0435562021989362 -0.247403476914894 -0.235516929306383 -0.47348816787234 -0.161485339978723 0.0728903158085106 -0.457470676808511 -0.289725470425532 -0.19681792087234 -0.606717464680851 -0.263615096246809 -0.0457237779851064 0.185022459476596 -0.308938978787234 -0.95357996893617 -0.900511719787234 -0.92141958 -0.223896564340426 -0.125026612744681 -0.63836903212766 -0.443342262340426 -0.440345826382979 -0.26545133312766 -0.305245202489362 -0.631822048297872 -0.282154378489362 -0.136736383765957 -0.136736383765957 -0.310186545957447 -0.354687870212766 -0.557988065531915 -0.00473819670425532 0.165037631180851 -0.28925665906383 -0.22532784293617 -0.105311152804255 -0.668825711276596 -0.501685580212766 -0.403486393191489 -0.380378006808511 -0.254091927148936 -0.378616675957447 -0.440445051914894 -0.572485019787234 -0.516609046808511 -0.139801393244681 -0.169261525 -0.264674938957447 -0.392564530851064 -0.571344138723404
6 "LAYING" 0.248656520140351 -0.0102529170561404 -0.133119570368421 -0.47670987877193 0.956593814210526 0.175867709021053 0.0963481955263158 -0.00114529240245614 0.00328817288070175 -0.0079605026754386 -0.107218315054386 0.179102058245614 -0.111267284631579 -0.0424104289992982 -0.0717774743859649 -0.918878850824561 -0.918878850824561 -0.954750504912281 -0.908980174736842 -0.955645738245614 -0.939114254210526 -0.923706791403509 -0.938044912280702 -0.967072436842105 -0.936043420175439 -0.954425844736842 -0.935439769649123 -0.934049422052632 -0.924644826385965 -0.925216100350877 -0.887746310350877 -0.959161956491228 -0.928130738421053 -0.966341054736842 -0.933674494385965 -0.959646055263158 -0.955378225087719 -0.943634949473684 -0.939141878596491 -0.939611608245614 -0.958628819649123 -0.959579071578947 -0.897326245964912 -0.897326245964912 -0.950341934385965 -0.920914497017544 -0.953157001578947 -0.932462941461404 -0.929711219929825 -0.924004748421053 -0.968619159473684 -0.935717452807018 -0.963567540877193 -0.962164978596491 -0.945365097894737 -0.947136774385965 -0.905373979824561 -0.951552664035088 -0.928694890175439 -0.955504654561404 -0.941771544385965 -0.932636612807018 -0.91235165222807 -0.948655471052632 -0.930153639473684 -0.953695957368421
6 "SITTING" 0.276778487454545 -0.0145911615290909 -0.110127728709091 0.933692934909091 0.0682628663363636 0.0695219657167273 0.0754721635223636 2.55649800000024e-06 0.00623727782090909 -0.0372442282830909 -0.0899083302550909 0.0854346006181818 -0.0936693524363636 -0.0333986700025455 -0.0465504310978182 -0.949543531272727 -0.949543531272727 -0.962733502 -0.932703812181818 -0.962929227818182 -0.975351454727273 -0.928264365454545 -0.935798115272727 -0.971037479818182 -0.947070821272727 -0.954199785636364 -0.939671400545455 -0.980164933636364 -0.923682131090909 -0.925797097090909 -0.988872369272727 -0.960875994727273 -0.955475832363636 -0.969929476363636 -0.945143686181818 -0.958572952545454 -0.957367681818182 -0.944130044727273 -0.939681350909091 -0.943714804727273 -0.961780726363636 -0.958787671272727 -0.931572655636364 -0.931572655636364 -0.948181827818182 -0.921259472727273 -0.950150571818182 -0.982451284727273 -0.925676956 -0.925768475636364 -0.971488767454545 -0.946880042 -0.961636555090909 -0.963407046545455 -0.944901470363636 -0.947326797818182 -0.939547202909091 -0.947304700363636 -0.929549141636364 -0.951196693454545 -0.943857393090909 -0.934764895454545 -0.935750391272727 -0.948348653636364 -0.929725679272727 -0.952034566
6 "STANDING" 0.282002558333333 -0.0175095258128947 -0.111237998912281 0.951603229473684 -0.222472944210526 0.0235541150219298 0.0715142740736842 -0.00388216583114035 -0.00610321723070175 -0.0268807658342105 -0.0667143052719298 0.0803101772622807 -0.0955908216105263 -0.0395568638289474 -0.0523014736824561 -0.555931795061404 -0.555931795061404 -0.581109731096491 -0.610306292754386 -0.642348353061403 -0.582517305254386 -0.394777424881579 -0.720692090701754 -0.562211728298246 -0.513389848536842 -0.752591067105263 -0.585631547459649 -0.639148438508772 -0.378639653378947 -0.715008289561403 -0.981681481666667 -0.966348834649123 -0.950000044035088 -0.552958701363158 -0.470636651640351 -0.771662354122807 -0.696791125614035 -0.637094427105263 -0.665460745350877 -0.564512263350877 -0.689406204912281 -0.564721299713158 -0.603022208508772 -0.603022208508772 -0.513351055403509 -0.640747244877193 -0.658622288087719 -0.664647532017544 -0.409874734441842 -0.736270922982456 -0.583965185931579 -0.459618191262281 -0.7892601 -0.734070624824561 -0.637273940526316 -0.733332467982456 -0.683123600526316 -0.525940774535088 -0.716878542105263 -0.68008370297807 -0.642325787807018 -0.573407530419298 -0.573668205842105 -0.505657714385088 -0.628172710192982 -0.66096283618421
6 "WALKING_DOWNSTAIRS" 0.277045258145833 -0.019536840063125 -0.107209356208333 0.928531455208333 -0.214046334375 -0.00307981704708333 0.103681343708333 0.00987685807166667 -0.00932470617291667 -0.0960837437708333 -0.0341782208604167 0.0870012595210417 -0.0256452232354167 -0.0768089915604167 -0.0372228650416667 0.333754731458333 0.333754731458333 0.10384507225 0.0142677821595833 -0.0829366854166667 0.328308506041667 0.339771173822917 -0.277602590916667 0.136554991314583 0.1372024523 -0.283086205125 0.0633716052854167 0.383681639791667 0.360164958768542 -0.320204232520417 -0.9544062675 -0.93357760125 -0.934378766458333 0.165271070858333 0.276544029529167 -0.336817322270833 -0.19830385328125 -0.18922957 -0.0940797929729167 0.0393387960854167 -0.193508405479167 0.193206498960417 0.373611914166667 0.373611914166667 0.209502174375 -0.0426276750979167 -0.111228416159583 0.403369766666667 0.283247837625 -0.4060143105 0.0886515099394167 0.341242392604167 -0.389057047125 -0.286724914610417 -0.235470976166667 -0.275667262770833 0.1446227570625 0.15480886140625 -0.242353857320833 -0.145733545496458 -0.130327465789583 0.15284524938125 0.395958034583333 0.243834258785417 -0.0143735434 -0.132705384364583
6 "WALKING_UPSTAIRS" 0.268229355098039 -0.0272425385070588 -0.122082438784314 0.913632241568627 -0.340732608823529 -0.0184608964392157 0.07210675 0.00371343419607843 -0.00237816579411765 -0.0767406825588235 -0.0518981989072549 0.0664234025976471 -0.0652024492378431 -0.0457705354509804 -0.0576800048435294 0.0177790974433333 0.0177790974433333 -0.207379799254902 -0.12912124415098 -0.342895367921569 -0.131075372803922 0.0978035099588235 -0.42724809972549 -0.244812769960784 -0.122991594331373 -0.549314615882353 -0.115065008156863 -0.0501350188513725 0.189276117327451 -0.353519514896078 -0.959399425098039 -0.912900683137255 -0.906196352156863 -0.180301156098039 -0.0413994646723529 -0.560830688235294 -0.321973723647059 -0.315799901607843 -0.18390018167451 -0.186763293747059 -0.486494120980392 -0.170814790834118 -0.0791508842176471 -0.0791508842176471 -0.169970363039216 -0.199893710196078 -0.440079851313725 -0.0211335627276471 0.159123777172549 -0.36587418445098 -0.186815074235294 -0.0169811409705882 -0.571673957058824 -0.390248128039216 -0.31361857145098 -0.309998085098039 -0.222161433666667 -0.177734840922353 -0.318173892545098 -0.455937719019608 -0.329653779629412 -0.0464142110215686 -0.0819479396203922 -0.169868234496078 -0.230627015078431 -0.45923633377451
7 "LAYING" 0.250176694038462 -0.0204411516884615 -0.101361036576923 -0.502814250576923 0.393444278076923 0.907537823461538 0.0968904018076923 0.0250624183634615 -0.0131653918205769 -0.00282641913096154 -0.133605695057692 0.155920029769231 -0.105944243484615 -0.0358897425826923 -0.0671901794615385 -0.936392023846154 -0.936392023846154 -0.980127239615385 -0.915793634807692 -0.983008829038462 -0.953424245576923 -0.942193953846154 -0.958611644615385 -0.980393046923077 -0.972531648846154 -0.969524977692308 -0.953684547692308 -0.93651361 -0.926262668653846 -0.952978365961539 -0.914221270096154 -0.955543549230769 -0.961908984423077 -0.980977756153846 -0.973093160192308 -0.972983064230769 -0.9601268225 -0.945071935384615 -0.955294890576923 -0.9738372325 -0.976483727307692 -0.988871878269231 -0.907039513153846 -0.907039513153846 -0.967310932307692 -0.918662459038462 -0.971205137884615 -0.931120580576923 -0.922917902307692 -0.953380646346154 -0.983560175384615 -0.975886145 -0.975072995192308 -0.962348254423077 -0.939727873653846 -0.9588764125 -0.910542462919231 -0.965359228076923 -0.918892518653846 -0.969403035384615 -0.957570207692308 -0.956905310961538 -0.927976880634615 -0.968066259230769 -0.941130719230769 -0.974117912115385
